None,3,1.00,0.0877,0.7245
None,4,1.00,0.0542,0.6605
None,5,1.00,0.0838,0.5990
None,6,1.00,0.0977,0.5099
None,7,1.00,0.0391,0.3912
None,8,1.00,0.0416,0.2624
None,9,1.00,0.0350,0.1857
0,0,1.00,-0.0289,1.0385
0,1,1.00,0.0413,0.9848
0,2,1.00,0.0595,0.9094
0,3,1.00,0.0877,0.7245
0,4,1.00,0.0542,0.6605
0,5,1.00,0.0838,0.5990
0,6,1.00,0.0977,0.5099
0,7,1.00,0.0391,0.3912
0,8,1.00,0.0416,0.2624
0,9,1.00,0.0350,0.1857
None,0,1.00,-0.0353,1.0712
None,1,1.00,0.0380,1.0310
None,2,1.00,0.0500,0.9177
None,3,1.00,0.0888,0.7374
None,4,1.00,0.0629,0.6579
None,5,1.00,0.0878,0.6010
None,6,1.00,0.0969,0.5120
None,7,1.00,0.0387,0.3932
None,8,1.00,0.0409,0.2629
None,9,1.00,0.0342,0.1865
4,0,1.00,-0.0353,1.0712
4,1,1.00,0.0380,1.0310
4,2,1.00,0.0500,0.9177
4,3,1.00,0.0888,0.7374
4,4,1.00,0.0629,0.6579
4,5,1.00,0.0878,0.6010
4,6,1.00,0.0969,0.5120
4,7,1.00,0.0387,0.3932
4,8,1.00,0.0409,0.2629
4,9,1.00,0.0342,0.1865
None,0,1.00,-0.0366,1.0631
None,1,1.00,0.0379,1.0180
None,2,1.00,0.0525,0.9112
None,3,1.00,0.0845,0.7258
None,4,1.00,0.0527,0.6702
None,5,1.00,0.0844,0.5997
None,6,1.00,0.0955,0.5130
None,7,1.00,0.0385,0.3920
None,8,1.00,0.0418,0.2617
None,9,1.00,0.0349,0.1864
8,0,1.00,-0.0366,1.0631
8,1,1.00,0.0379,1.0180
8,2,1.00,0.0525,0.9112
8,3,1.00,0.0845,0.7258
8,4,1.00,0.0527,0.6702
8,5,1.00,0.0844,0.5997
8,6,1.00,0.0955,0.5130
8,7,1.00,0.0385,0.3920
8,8,1.00,0.0418,0.2617
8,9,1.00,0.0349,0.1864
None,0,1.00,-0.0358,1.0637
None,1,1.00,0.0388,1.0184
None,2,1.00,0.0531,0.9118
None,3,1.00,0.0857,0.7262
None,4,1.00,0.0528,0.6709
None,5,1.00,0.0844,0.6009
None,6,1.00,0.0975,0.5134
None,7,1.00,0.0392,0.3925
None,8,1.00,0.0416,0.2649
None,9,1.00,0.0350,0.1870
3,0,1.00,-0.0358,1.0637
3,1,1.00,0.0388,1.0184
3,2,1.00,0.0531,0.9118
3,3,1.00,0.0857,0.7262
3,4,1.00,0.0528,0.6709
3,5,1.00,0.0844,0.6009
3,6,1.00,0.0975,0.5134
3,7,1.00,0.0392,0.3925
3,8,1.00,0.0416,0.2649
3,9,1.00,0.0350,0.1870
None,0,1.00,-0.0330,1.0841
None,1,1.00,0.0442,1.0375
None,2,1.00,0.0598,0.9329
None,3,1.00,0.0921,0.7598
None,4,1.00,0.0582,0.6788
None,5,1.00,0.0852,0.6051
None,6,1.00,0.0996,0.5155
None,7,1.00,0.0399,0.3938
None,8,1.00,0.0418,0.2661
None,9,1.00,0.0351,0.1873
6,0,1.00,-0.0330,1.0841
6,1,1.00,0.0442,1.0375
6,2,1.00,0.0598,0.9329
6,3,1.00,0.0921,0.7598
6,4,1.00,0.0582,0.6788
6,5,1.00,0.0852,0.6051
6,6,1.00,0.0996,0.5155
6,7,1.00,0.0399,0.3938
6,8,1.00,0.0418,0.2661
6,9,1.00,0.0351,0.1873
None,0,1.00,-0.0342,1.0852
None,1,1.00,0.0428,1.0368
None,2,1.00,0.0580,0.9315
None,3,1.00,0.0930,0.7603
None,4,1.00,0.0579,0.6788
None,5,1.00,0.0843,0.6007
None,6,1.00,0.0977,0.5150
None,7,1.00,0.0395,0.3935
None,8,1.00,0.0423,0.2665
None,9,1.00,0.0354,0.1864
0,0,1.00,-0.0342,1.0852
0,1,1.00,0.0428,1.0368
0,2,1.00,0.0580,0.9315
0,3,1.00,0.0930,0.7603
0,4,1.00,0.0579,0.6788
0,5,1.00,0.0843,0.6007
0,6,1.00,0.0977,0.5150
0,7,1.00,0.0395,0.3935
0,8,1.00,0.0423,0.2665
0,9,1.00,0.0354,0.1864
None,0,1.00,-0.0559,0.9915
None,1,1.00,0.0254,0.9781
None,2,1.00,0.0400,0.8590
None,3,1.00,0.0810,0.7056
None,4,1.00,0.0535,0.6534
None,5,1.00,0.0809,0.5862
None,6,1.00,0.0884,0.5041
None,7,1.00,0.0355,0.3904
None,8,1.00,0.0400,0.2642
None,9,1.00,0.0342,0.1853
9,0,1.00,-0.0559,0.9915
9,1,1.00,0.0254,0.9781
9,2,1.00,0.0400,0.8590
9,3,1.00,0.0810,0.7056
9,4,1.00,0.0535,0.6534
9,5,1.00,0.0809,0.5862
9,6,1.00,0.0884,0.5041
9,7,1.00,0.0355,0.3904
9,8,1.00,0.0400,0.2642
9,9,1.00,0.0342,0.1853
None,0,1.00,-0.0560,0.9916
None,1,1.00,0.0252,0.9784
None,2,1.00,0.0399,0.8591
None,3,1.00,0.0811,0.7058
None,4,1.00,0.0539,0.6535
None,5,1.00,0.0812,0.5861
None,6,1.00,0.0882,0.5042
None,7,1.00,0.0355,0.3905
None,8,1.00,0.0403,0.2643
None,9,1.00,0.0345,0.1879
2,0,1.00,-0.0560,0.9916
2,1,1.00,0.0252,0.9784
2,2,1.00,0.0399,0.8591
2,3,1.00,0.0811,0.7058
2,4,1.00,0.0539,0.6535
2,5,1.00,0.0812,0.5861
2,6,1.00,0.0882,0.5042
2,7,1.00,0.0355,0.3905
2,8,1.00,0.0403,0.2643
2,9,1.00,0.0345,0.1879
None,0,1.00,-0.0640,0.9571
None,1,1.00,0.0165,0.9257
None,2,1.00,0.0218,0.8150
None,3,1.00,0.0840,0.6683
None,4,1.00,0.0488,0.6494
None,5,1.00,0.0799,0.5740
None,6,1.00,0.0838,0.4994
None,7,1.00,0.0338,0.3882
None,8,1.00,0.0407,0.2642
None,9,1.00,0.0349,0.1878
4,0,1.00,-0.0640,0.9571
4,1,1.00,0.0165,0.9257
4,2,1.00,0.0218,0.8150
4,3,1.00,0.0840,0.6683
4,4,1.00,0.0488,0.6494
4,5,1.00,0.0799,0.5740
4,6,1.00,0.0838,0.4994
4,7,1.00,0.0338,0.3882
4,8,1.00,0.0407,0.2642
4,9,1.00,0.0349,0.1878
None,0,1.00,-0.0642,0.9533
None,1,1.00,0.0145,0.9151
None,2,1.00,0.0269,0.8187
None,3,1.00,0.0853,0.6643
None,4,1.00,0.0348,0.6623
None,5,1.00,0.0720,0.5775
None,6,1.00,0.0877,0.5002
None,7,1.00,0.0353,0.3857
None,8,1.00,0.0419,0.2641
None,9,1.00,0.0361,0.1868
3,0,1.00,-0.0642,0.9533
3,1,1.00,0.0145,0.9151
3,2,1.00,0.0269,0.8187
3,3,1.00,0.0853,0.6643
3,4,1.00,0.0348,0.6623
3,5,1.00,0.0720,0.5775
3,6,1.00,0.0877,0.5002
3,7,1.00,0.0353,0.3857
3,8,1.00,0.0419,0.2641
3,9,1.00,0.0361,0.1868
None,0,1.00,-0.0563,0.9870
None,1,1.00,0.0163,0.9323
None,2,1.00,0.0361,0.8296
None,3,1.00,0.0762,0.7096
None,4,1.00,0.0421,0.6755
None,5,1.00,0.0733,0.5878
None,6,1.00,0.0889,0.5059
None,7,1.00,0.0353,0.3880
None,8,1.00,0.0430,0.2651
None,9,1.00,0.0365,0.1875
7,0,1.00,-0.0563,0.9870
7,1,1.00,0.0163,0.9323
7,2,1.00,0.0361,0.8296
7,3,1.00,0.0762,0.7096
7,4,1.00,0.0421,0.6755
7,5,1.00,0.0733,0.5878
7,6,1.00,0.0889,0.5059
7,7,1.00,0.0353,0.3880
7,8,1.00,0.0430,0.2651
7,9,1.00,0.0365,0.1875
None,0,1.00,-0.0561,0.9875
None,1,1.00,0.0165,0.9328
None,2,1.00,0.0363,0.8299
None,3,1.00,0.0764,0.7101
None,4,1.00,0.0432,0.6760
None,5,1.00,0.0746,0.5889
None,6,1.00,0.0894,0.5061
None,7,1.00,0.0365,0.3905
None,8,1.00,0.0436,0.2649
None,9,1.00,0.0369,0.1882
1,0,1.00,-0.0561,0.9875
1,1,1.00,0.0165,0.9328
1,2,1.00,0.0363,0.8299
1,3,1.00,0.0764,0.7101
1,4,1.00,0.0432,0.6760
1,5,1.00,0.0746,0.5889
1,6,1.00,0.0894,0.5061
1,7,1.00,0.0365,0.3905
1,8,1.00,0.0436,0.2649
1,9,1.00,0.0369,0.1882
None,0,1.00,-0.0619,1.0185
None,1,1.00,0.0135,0.9675
None,2,1.00,0.0330,0.8428
None,3,1.00,0.0827,0.7178
None,4,1.00,0.0437,0.6854
None,5,1.00,0.0751,0.5917
None,6,1.00,0.0916,0.5094
None,7,1.00,0.0378,0.3911
None,8,1.00,0.0448,0.2655
None,9,1.00,0.0380,0.1895
8,0,1.00,-0.0619,1.0185
8,1,1.00,0.0135,0.9675
8,2,1.00,0.0330,0.8428
8,3,1.00,0.0827,0.7178
8,4,1.00,0.0437,0.6854
8,5,1.00,0.0751,0.5917
8,6,1.00,0.0916,0.5094
8,7,1.00,0.0378,0.3911
8,8,1.00,0.0448,0.2655
8,9,1.00,0.0380,0.1895
None,0,1.00,-0.0615,1.0189
None,1,1.00,0.0139,0.9676
None,2,1.00,0.0333,0.8430
None,3,1.00,0.0835,0.7181
None,4,1.00,0.0438,0.6855
None,5,1.00,0.0749,0.5920
None,6,1.00,0.0915,0.5096
None,7,1.00,0.0377,0.3913
None,8,1.00,0.0439,0.2689
None,9,1.00,0.0377,0.1891
5,0,1.00,-0.0615,1.0189
5,1,1.00,0.0139,0.9676
5,2,1.00,0.0333,0.8430
5,3,1.00,0.0835,0.7181
5,4,1.00,0.0438,0.6855
5,5,1.00,0.0749,0.5920
5,6,1.00,0.0915,0.5096
5,7,1.00,0.0377,0.3913
5,8,1.00,0.0439,0.2689
5,9,1.00,0.0377,0.1891
None,0,1.00,-0.0587,1.0242
None,1,1.00,0.0166,0.9709
None,2,1.00,0.0367,0.8477
None,3,1.00,0.0868,0.7238
None,4,1.00,0.0423,0.6921
None,5,1.00,0.0729,0.6036
None,6,1.00,0.0928,0.5108
None,7,1.00,0.0384,0.3916
None,8,1.00,0.0443,0.2701
None,9,1.00,0.0381,0.1895
1,0,1.00,-0.0587,1.0242
1,1,1.00,0.0166,0.9709
1,2,1.00,0.0367,0.8477
1,3,1.00,0.0868,0.7238
1,4,1.00,0.0423,0.6921
1,5,1.00,0.0729,0.6036
1,6,1.00,0.0928,0.5108
1,7,1.00,0.0384,0.3916
1,8,1.00,0.0443,0.2701
1,9,1.00,0.0381,0.1895
None,0,1.00,-0.0462,1.0789
None,1,1.00,0.0307,1.0286
None,2,1.00,0.0402,0.8643
None,3,1.00,0.0964,0.7523
None,4,1.00,0.0482,0.7034
None,5,1.00,0.0772,0.6142
None,6,1.00,0.0941,0.5157
None,7,1.00,0.0390,0.3941
None,8,1.00,0.0448,0.2710
None,9,1.00,0.0387,0.1901
3,0,1.00,-0.0462,1.0789
3,1,1.00,0.0307,1.0286
3,2,1.00,0.0402,0.8643
3,3,1.00,0.0964,0.7523
3,4,1.00,0.0482,0.7034
3,5,1.00,0.0772,0.6142
3,6,1.00,0.0941,0.5157
3,7,1.00,0.0390,0.3941
3,8,1.00,0.0448,0.2710
3,9,1.00,0.0387,0.1901
None,0,1.00,-0.0459,1.0524
None,1,1.00,0.0318,1.0174
None,2,1.00,0.0412,0.8447
None,3,1.00,0.1022,0.7323
None,4,1.00,0.0477,0.6920
None,5,1.00,0.0778,0.6094
None,6,1.00,0.0907,0.5138
None,7,1.00,0.0376,0.3938
None,8,1.00,0.0441,0.2707
None,9,1.00,0.0381,0.1900
5,0,1.00,-0.0459,1.0524
5,1,1.00,0.0318,1.0174
5,2,1.00,0.0412,0.8447
5,3,1.00,0.1022,0.7323
5,4,1.00,0.0477,0.6920
5,5,1.00,0.0778,0.6094
5,6,1.00,0.0907,0.5138
5,7,1.00,0.0376,0.3938
5,8,1.00,0.0441,0.2707
5,9,1.00,0.0381,0.1900
None,0,1.00,-0.0481,1.0410
None,1,1.00,0.0299,1.0069
None,2,1.00,0.0381,0.8415
None,3,1.00,0.1066,0.7171
None,4,1.00,0.0513,0.6893
None,5,1.00,0.0822,0.5973
None,6,1.00,0.0888,0.5128
None,7,1.00,0.0368,0.3927
None,8,1.00,0.0441,0.2707
None,9,1.00,0.0381,0.1907
0,0,1.00,-0.0481,1.0410
0,1,1.00,0.0299,1.0069
0,2,1.00,0.0381,0.8415
0,3,1.00,0.1066,0.7171
0,4,1.00,0.0513,0.6893
0,5,1.00,0.0822,0.5973
0,6,1.00,0.0888,0.5128
0,7,1.00,0.0368,0.3927
0,8,1.00,0.0441,0.2707
0,9,1.00,0.0381,0.1907
None,0,1.00,0.0150,0.8652
None,1,1.00,0.0856,0.9162
None,2,1.00,0.0850,0.7979
None,3,1.00,0.1199,0.6471
None,4,1.00,0.0409,0.6751
None,5,1.00,0.0801,0.5885
None,6,1.00,0.0860,0.5047
None,7,1.00,0.0361,0.3871
None,8,1.00,0.0444,0.2714
None,9,1.00,0.0383,0.1891
6,0,1.00,0.0150,0.8652
6,1,1.00,0.0856,0.9162
6,2,1.00,0.0850,0.7979
6,3,1.00,0.1199,0.6471
6,4,1.00,0.0409,0.6751
6,5,1.00,0.0801,0.5885
6,6,1.00,0.0860,0.5047
6,7,1.00,0.0361,0.3871
6,8,1.00,0.0444,0.2714
6,9,1.00,0.0383,0.1891
None,0,1.00,0.0151,0.8671
None,1,1.00,0.0850,0.9184
None,2,1.00,0.0852,0.8002
None,3,1.00,0.1237,0.6491
None,4,1.00,0.0414,0.6795
None,5,1.00,0.0813,0.5893
None,6,1.00,0.0896,0.5119
None,7,1.00,0.0371,0.3880
None,8,1.00,0.0453,0.2715
None,9,1.00,0.0390,0.1886
2,0,1.00,0.0151,0.8671
2,1,1.00,0.0850,0.9184
2,2,1.00,0.0852,0.8002
2,3,1.00,0.1237,0.6491
2,4,1.00,0.0414,0.6795
2,5,1.00,0.0813,0.5893
2,6,1.00,0.0896,0.5119
2,7,1.00,0.0371,0.3880
2,8,1.00,0.0453,0.2715
2,9,1.00,0.0390,0.1886
None,0,1.00,0.0010,0.8277
None,1,1.00,0.0727,0.8776
None,2,1.00,0.0666,0.7466
None,3,1.00,0.1094,0.6173
None,4,1.00,0.0307,0.6575
None,5,1.00,0.0767,0.5773
None,6,1.00,0.0840,0.5075
None,7,1.00,0.0342,0.3848
None,8,1.00,0.0441,0.2685
None,9,1.00,0.0381,0.1866
9,0,1.00,0.0010,0.8277
9,1,1.00,0.0727,0.8776
9,2,1.00,0.0666,0.7466
9,3,1.00,0.1094,0.6173
9,4,1.00,0.0307,0.6575
9,5,1.00,0.0767,0.5773
9,6,1.00,0.0840,0.5075
9,7,1.00,0.0342,0.3848
9,8,1.00,0.0441,0.2685
9,9,1.00,0.0381,0.1866
None,0,1.00,0.0008,0.8277
None,1,1.00,0.0725,0.8778
None,2,1.00,0.0664,0.7466
None,3,1.00,0.1094,0.6176
None,4,1.00,0.0311,0.6576
None,5,1.00,0.0771,0.5774
None,6,1.00,0.0836,0.5075
None,7,1.00,0.0340,0.3852
None,8,1.00,0.0441,0.2688
None,9,1.00,0.0382,0.1884
7,0,1.00,0.0008,0.8277
7,1,1.00,0.0725,0.8778
7,2,1.00,0.0664,0.7466
7,3,1.00,0.1094,0.6176
7,4,1.00,0.0311,0.6576
7,5,1.00,0.0771,0.5774
7,6,1.00,0.0836,0.5075
7,7,1.00,0.0340,0.3852
7,8,1.00,0.0441,0.2688
7,9,1.00,0.0382,0.1884
None,0,1.00,0.0009,0.8286
None,1,1.00,0.0727,0.8783
None,2,1.00,0.0666,0.7470
None,3,1.00,0.1095,0.6185
None,4,1.00,0.0319,0.6577
None,5,1.00,0.0780,0.5779
None,6,1.00,0.0848,0.5075
None,7,1.00,0.0349,0.3867
None,8,1.00,0.0438,0.2689
None,9,1.00,0.0380,0.1879
4,0,1.00,0.0009,0.8286
4,1,1.00,0.0727,0.8783
4,2,1.00,0.0666,0.7470
4,3,1.00,0.1095,0.6185
4,4,1.00,0.0319,0.6577
4,5,1.00,0.0780,0.5779
4,6,1.00,0.0848,0.5075
4,7,1.00,0.0349,0.3867
4,8,1.00,0.0438,0.2689
4,9,1.00,0.0380,0.1879
None,0,1.00,-0.0033,0.8312
None,1,1.00,0.0696,0.8746
None,2,1.00,0.0635,0.7460
None,3,1.00,0.1062,0.6150
None,4,1.00,0.0348,0.6616
None,5,1.00,0.0791,0.5753
None,6,1.00,0.0841,0.5073
None,7,1.00,0.0343,0.3869
None,8,1.00,0.0443,0.2685
None,9,1.00,0.0382,0.1877
8,0,1.00,-0.0033,0.8312
8,1,1.00,0.0696,0.8746
8,2,1.00,0.0635,0.7460
8,3,1.00,0.1062,0.6150
8,4,1.00,0.0348,0.6616
8,5,1.00,0.0791,0.5753
8,6,1.00,0.0841,0.5073
8,7,1.00,0.0343,0.3869
8,8,1.00,0.0443,0.2685
8,9,1.00,0.0382,0.1877
None,0,1.00,-0.0032,0.8318
None,1,1.00,0.0698,0.8747
None,2,1.00,0.0635,0.7461
None,3,1.00,0.1071,0.6153
None,4,1.00,0.0354,0.6618
None,5,1.00,0.0790,0.5758
None,6,1.00,0.0839,0.5073
None,7,1.00,0.0343,0.3871
None,8,1.00,0.0434,0.2715
None,9,1.00,0.0376,0.1878
2,0,1.00,-0.0032,0.8318
2,1,1.00,0.0698,0.8747
2,2,1.00,0.0635,0.7461
2,3,1.00,0.1071,0.6153
2,4,1.00,0.0354,0.6618
2,5,1.00,0.0790,0.5758
2,6,1.00,0.0839,0.5073
2,7,1.00,0.0343,0.3871
2,8,1.00,0.0434,0.2715
2,9,1.00,0.0376,0.1878
None,0,1.00,0.0033,0.8440
None,1,1.00,0.0777,0.8895
None,2,1.00,0.0728,0.7743
None,3,1.00,0.1132,0.6222
None,4,1.00,0.0353,0.6681
None,5,1.00,0.0781,0.5824
None,6,1.00,0.0870,0.5099
None,7,1.00,0.0356,0.3875
None,8,1.00,0.0437,0.2724
None,9,1.00,0.0377,0.1878
7,0,1.00,0.0033,0.8440
7,1,1.00,0.0777,0.8895
7,2,1.00,0.0728,0.7743
7,3,1.00,0.1132,0.6222
7,4,1.00,0.0353,0.6681
7,5,1.00,0.0781,0.5824
7,6,1.00,0.0870,0.5099
7,7,1.00,0.0356,0.3875
7,8,1.00,0.0437,0.2724
7,9,1.00,0.0377,0.1878
None,0,1.00,0.0028,0.8431
None,1,1.00,0.0773,0.8894
None,2,1.00,0.0719,0.7736
None,3,1.00,0.1124,0.6217
None,4,1.00,0.0369,0.6671
None,5,1.00,0.0804,0.5815
None,6,1.00,0.0856,0.5091
None,7,1.00,0.0340,0.3906
None,8,1.00,0.0435,0.2722
None,9,1.00,0.0373,0.1881
4,0,1.00,0.0028,0.8431
4,1,1.00,0.0773,0.8894
4,2,1.00,0.0719,0.7736
4,3,1.00,0.1124,0.6217
4,4,1.00,0.0369,0.6671
4,5,1.00,0.0804,0.5815
4,6,1.00,0.0856,0.5091
4,7,1.00,0.0340,0.3906
4,8,1.00,0.0435,0.2722
4,9,1.00,0.0373,0.1881
None,0,1.00,-0.0008,0.8451
None,1,1.00,0.0729,0.8916
None,2,1.00,0.0650,0.7750
None,3,1.00,0.1092,0.6144
None,4,1.00,0.0311,0.6641
None,5,1.00,0.0785,0.5763
None,6,1.00,0.0877,0.5053
None,7,1.00,0.0352,0.3890
None,8,1.00,0.0436,0.2713
None,9,1.00,0.0376,0.1881
8,0,1.00,-0.0008,0.8451
8,1,1.00,0.0729,0.8916
8,2,1.00,0.0650,0.7750
8,3,1.00,0.1092,0.6144
8,4,1.00,0.0311,0.6641
8,5,1.00,0.0785,0.5763
8,6,1.00,0.0877,0.5053
8,7,1.00,0.0352,0.3890
8,8,1.00,0.0436,0.2713
8,9,1.00,0.0376,0.1881
None,0,1.00,-0.0002,0.8455
None,1,1.00,0.0736,0.8913
None,2,1.00,0.0655,0.7752
None,3,1.00,0.1110,0.6148
None,4,1.00,0.0317,0.6644
None,5,1.00,0.0789,0.5767
None,6,1.00,0.0878,0.5054
None,7,1.00,0.0350,0.3896
None,8,1.00,0.0428,0.2748
None,9,1.00,0.0372,0.1884
3,0,1.00,-0.0002,0.8455
3,1,1.00,0.0736,0.8913
3,2,1.00,0.0655,0.7752
3,3,1.00,0.1110,0.6148
3,4,1.00,0.0317,0.6644
3,5,1.00,0.0789,0.5767
3,6,1.00,0.0878,0.5054
3,7,1.00,0.0350,0.3896
3,8,1.00,0.0428,0.2748
3,9,1.00,0.0372,0.1884
None,0,1.00,0.0047,0.8458
None,1,1.00,0.0771,0.8830
None,2,1.00,0.0715,0.7729
None,3,1.00,0.1064,0.6359
None,4,1.00,0.0329,0.6687
None,5,1.00,0.0788,0.5797
None,6,1.00,0.0874,0.5062
None,7,1.00,0.0349,0.3906
None,8,1.00,0.0431,0.2749
None,9,1.00,0.0375,0.1891
9,0,1.00,0.0047,0.8458
9,1,1.00,0.0771,0.8830
9,2,1.00,0.0715,0.7729
9,3,1.00,0.1064,0.6359
9,4,1.00,0.0329,0.6687
9,5,1.00,0.0788,0.5797
9,6,1.00,0.0874,0.5062
9,7,1.00,0.0349,0.3906
9,8,1.00,0.0431,0.2749
9,9,1.00,0.0375,0.1891
None,0,1.00,0.0049,0.8458
None,1,1.00,0.0774,0.8834
None,2,1.00,0.0717,0.7732
None,3,1.00,0.1066,0.6362
None,4,1.00,0.0330,0.6690
None,5,1.00,0.0789,0.5803
None,6,1.00,0.0873,0.5062
None,7,1.00,0.0354,0.3906
None,8,1.00,0.0433,0.2751
None,9,1.00,0.0377,0.1912
5,0,1.00,0.0049,0.8458
5,1,1.00,0.0774,0.8834
5,2,1.00,0.0717,0.7732
5,3,1.00,0.1066,0.6362
5,4,1.00,0.0330,0.6690
5,5,1.00,0.0789,0.5803
5,6,1.00,0.0873,0.5062
5,7,1.00,0.0354,0.3906
5,8,1.00,0.0433,0.2751
5,9,1.00,0.0377,0.1912
None,0,1.00,0.0048,0.8431
None,1,1.00,0.0773,0.8821
None,2,1.00,0.0719,0.7726
None,3,1.00,0.1061,0.6338
None,4,1.00,0.0362,0.6701
None,5,1.00,0.0846,0.5796
None,6,1.00,0.0866,0.5057
None,7,1.00,0.0353,0.3913
None,8,1.00,0.0435,0.2750
None,9,1.00,0.0380,0.1915
1,0,1.00,0.0048,0.8431
1,1,1.00,0.0773,0.8821
1,2,1.00,0.0719,0.7726
1,3,1.00,0.1061,0.6338
1,4,1.00,0.0362,0.6701
1,5,1.00,0.0846,0.5796
1,6,1.00,0.0866,0.5057
1,7,1.00,0.0353,0.3913
1,8,1.00,0.0435,0.2750
1,9,1.00,0.0380,0.1915
None,0,1.00,-0.0146,0.8749
None,1,1.00,0.0562,0.8864
None,2,1.00,0.0592,0.7706
None,3,1.00,0.0973,0.6473
None,4,1.00,0.0335,0.6680
None,5,1.00,0.0823,0.5776
None,6,1.00,0.0852,0.5067
None,7,1.00,0.0344,0.3910
None,8,1.00,0.0435,0.2740
None,9,1.00,0.0379,0.1914
0,0,1.00,-0.0146,0.8749
0,1,1.00,0.0562,0.8864
0,2,1.00,0.0592,0.7706
0,3,1.00,0.0973,0.6473
0,4,1.00,0.0335,0.6680
0,5,1.00,0.0823,0.5776
0,6,1.00,0.0852,0.5067
0,7,1.00,0.0344,0.3910
0,8,1.00,0.0435,0.2740
0,9,1.00,0.0379,0.1914
None,0,1.00,0.0092,0.9132
None,1,1.00,0.0720,0.8978
None,2,1.00,0.0658,0.7796
None,3,1.00,0.1027,0.6621
None,4,1.00,0.0364,0.6764
None,5,1.00,0.0837,0.5848
None,6,1.00,0.0860,0.5080
None,7,1.00,0.0349,0.3919
None,8,1.00,0.0434,0.2753
None,9,1.00,0.0378,0.1917
6,0,1.00,0.0092,0.9132
6,1,1.00,0.0720,0.8978
6,2,1.00,0.0658,0.7796
6,3,1.00,0.1027,0.6621
6,4,1.00,0.0364,0.6764
6,5,1.00,0.0837,0.5848
6,6,1.00,0.0860,0.5080
6,7,1.00,0.0349,0.3919
6,8,1.00,0.0434,0.2753
6,9,1.00,0.0378,0.1917
None,0,1.00,0.0102,0.9137
None,1,1.00,0.0730,0.8987
None,2,1.00,0.0675,0.7809
None,3,1.00,0.1025,0.6615
None,4,1.00,0.0340,0.6802
None,5,1.00,0.0825,0.5864
None,6,1.00,0.0864,0.5164
None,7,1.00,0.0349,0.3912
None,8,1.00,0.0443,0.2747
None,9,1.00,0.0386,0.1919
1,0,1.00,0.0102,0.9137
1,1,1.00,0.0730,0.8987
1,2,1.00,0.0675,0.7809
1,3,1.00,0.1025,0.6615
1,4,1.00,0.0340,0.6802
1,5,1.00,0.0825,0.5864
1,6,1.00,0.0864,0.5164
1,7,1.00,0.0349,0.3912
1,8,1.00,0.0443,0.2747
1,9,1.00,0.0386,0.1919
None,0,1.00,0.0141,0.9419
None,1,1.00,0.0839,0.9486
None,2,1.00,0.0746,0.8000
None,3,1.00,0.1077,0.6803
None,4,1.00,0.0365,0.6857
None,5,1.00,0.0839,0.5922
None,6,1.00,0.0879,0.5196
None,7,1.00,0.0361,0.3925
None,8,1.00,0.0442,0.2756
None,9,1.00,0.0386,0.1923
8,0,1.00,0.0141,0.9419
8,1,1.00,0.0839,0.9486
8,2,1.00,0.0746,0.8000
8,3,1.00,0.1077,0.6803
8,4,1.00,0.0365,0.6857
8,5,1.00,0.0839,0.5922
8,6,1.00,0.0879,0.5196
8,7,1.00,0.0361,0.3925
8,8,1.00,0.0442,0.2756
8,9,1.00,0.0386,0.1923
None,0,1.00,0.0145,0.9427
None,1,1.00,0.0843,0.9491
None,2,1.00,0.0748,0.8003
None,3,1.00,0.1091,0.6809
None,4,1.00,0.0368,0.6857
None,5,1.00,0.0839,0.5929
None,6,1.00,0.0880,0.5198
None,7,1.00,0.0363,0.3931
None,8,1.00,0.0436,0.2790
None,9,1.00,0.0383,0.1928
7,0,1.00,0.0145,0.9427
7,1,1.00,0.0843,0.9491
7,2,1.00,0.0748,0.8003
7,3,1.00,0.1091,0.6809
7,4,1.00,0.0368,0.6857
7,5,1.00,0.0839,0.5929
7,6,1.00,0.0880,0.5198
7,7,1.00,0.0363,0.3931
7,8,1.00,0.0436,0.2790
7,9,1.00,0.0383,0.1928
None,0,1.00,0.0148,0.9435
None,1,1.00,0.0845,0.9498
None,2,1.00,0.0752,0.8006
None,3,1.00,0.1090,0.6822
None,4,1.00,0.0384,0.6862
None,5,1.00,0.0861,0.5936
None,6,1.00,0.0883,0.5213
None,7,1.00,0.0360,0.3971
None,8,1.00,0.0438,0.2787
None,9,1.00,0.0383,0.1922
2,0,1.00,0.0148,0.9435
2,1,1.00,0.0845,0.9498
2,2,1.00,0.0752,0.8006
2,3,1.00,0.1090,0.6822
2,4,1.00,0.0384,0.6862
2,5,1.00,0.0861,0.5936
2,6,1.00,0.0883,0.5213
2,7,1.00,0.0360,0.3971
2,8,1.00,0.0438,0.2787
2,9,1.00,0.0383,0.1922
None,0,1.00,0.0075,0.9664
None,1,1.00,0.0765,0.9617
None,2,1.00,0.0612,0.8175
None,3,1.00,0.1044,0.6942
None,4,1.00,0.0401,0.6892
None,5,1.00,0.0855,0.5923
None,6,1.00,0.0909,0.5239
None,7,1.00,0.0373,0.3984
None,8,1.00,0.0437,0.2787
None,9,1.00,0.0381,0.1925
4,0,1.00,0.0075,0.9664
4,1,1.00,0.0765,0.9617
4,2,1.00,0.0612,0.8175
4,3,1.00,0.1044,0.6942
4,4,1.00,0.0401,0.6892
4,5,1.00,0.0855,0.5923
4,6,1.00,0.0909,0.5239
4,7,1.00,0.0373,0.3984
